Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Stock Capacitance,Stock,Query,Package,Device
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-5346-ND,FK11X7R1H684K,TDK Corporation,CAP CER 0.68UF 50V 10% RADIAL,395,0,0.64,0,1,Bulk,FK,0.68åuF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.68åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-5358-ND,FK11X5R1A156M,TDK Corporation,CAP CER 15UF 10V 20% RADIAL,938,0,0.65,0,1,Bulk,FK,15åuF,å±20%,10V,X5R,Through Hole,-55å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,15åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-8471-ND,FK20Y5V1E226Z,TDK Corporation,CAP CER 22UF 25V RADIAL,0,0,Call,0,1,Bulk,FK,22åuF,"-20%, +80%",25V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-8568-ND,FK26Y5V1C226Z,TDK Corporation,CAP CER 22UF 16V RADIAL,0,0,Call,0,1,Bulk,FK,22åuF,"-20%, +80%",16V,Y5V (F),Through Hole,-30å¡C ~ 85å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,22åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-5355-ND,FK11X7R1C156M,TDK Corporation,CAP CER 15UF 16V 20% RADIAL,629,0,0.65,0,1,Bulk,FK,15åuF,å±20%,16V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,15åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4269-ND,FK24X7R2E332K,TDK Corporation,CAP CER 3300PF 250V 10% RADIAL,2053,0,0.33,0,1,Bulk,FK,3300pF,å±10%,250V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,STOCK,3300pFSTOCK,CAPRB500W53L550T250H550_HS,TH-FK24-FK28_CERAMIC
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4763-ND,FK18C0G1H220J,TDK Corporation,CAP CER 22PF 50V 5% RADIAL,1377,0,0.29,0,1,Bulk,FK,22pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,22pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4279-ND,FK26X7R2J332K,TDK Corporation,CAP CER 3300PF 630V 10% RADIAL,1261,0,0.46,0,1,Bulk,FK,3300pF,å±10%,630V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-4800-ND,FK11C0G1H683J,TDK Corporation,CAP CER 0.068UF 50V 5% RADIAL,997,0,0.81,0,1,Bulk,FK,0.068åuF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.068åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK54-SERIES.jpg,445-8462-ND,FK20X7R2A155K,TDK Corporation,CAP CER 1.5UF 100V 10% RADIAL,935,0,0.82,0,1,Bulk,FK,1.5åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.157"" W (5.50mm x 4.00mm)","0.276"" (7.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,1.5åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK74-SERIES.jpg,445-4375-ND,FK22C0G2A683J,TDK Corporation,CAP CER 0.068UF 100V 5% RADIAL,492,0,1.51,0,1,Bulk,FK,0.068åuF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.295"" L x 0.157"" W (7.50mm x 4.00mm)","0.315"" (8.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.068åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4298-ND,FK14X7R2A152K,TDK Corporation,CAP CER 1500PF 100V 10% RADIAL,480,0,0.32,0,1,Bulk,FK,1500pF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,1500pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4263-ND,FK24X7R2A152K,TDK Corporation,CAP CER 1500PF 100V 10% RADIAL,425,0,0.32,0,1,Bulk,FK,1500pF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,1500pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4368-ND,FK26C0G2J332J,TDK Corporation,CAP CER 3300PF 630V 5% RADIAL,254,0,0.45,0,1,Bulk,FK,3300pF,å±5%,630V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5249-ND,FK28X7R1H332K,TDK Corporation,CAP CER 3300PF 50V 10% RADIAL,1252,0,0.29,0,1,Bulk,FK,3300pF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-5294-ND,FK18X7R1H332K,TDK Corporation,CAP CER 3300PF 50V 10% RADIAL,3250,0,0.3,0,1,Bulk,FK,3300pF,å±10%,50V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4302-ND,FK14X7R2A682K,TDK Corporation,CAP CER 6800PF 100V 10% RADIAL,275,0,0.32,0,1,Bulk,FK,6800pF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,6800pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4260-ND,FK28X7R2A152K,TDK Corporation,CAP CER 1500PF 100V 10% RADIAL,128,0,0.34,0,1,Bulk,FK,1500pF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,1500pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4400-ND,FK18C0G2E391J,TDK Corporation,CAP CER 390PF 250V 5% RADIAL,406,0,0.36,0,1,Bulk,FK,390pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,390pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4398-ND,FK18C0G2E271J,TDK Corporation,CAP CER 270PF 250V 5% RADIAL,391,0,0.36,0,1,Bulk,FK,270pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,270pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4395-ND,FK18C0G2E151J,TDK Corporation,CAP CER 150PF 250V 5% RADIAL,246,0,0.36,0,1,Bulk,FK,150pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,150pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4396-ND,FK18C0G2E181J,TDK Corporation,CAP CER 180PF 250V 5% RADIAL,245,0,0.36,0,1,Bulk,FK,180pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,180pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4403-ND,FK18C0G2E681J,TDK Corporation,CAP CER 680PF 250V 5% RADIAL,403,0,0.37,0,1,Bulk,FK,680pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,680pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4309-ND,FK14X7R2E152K,TDK Corporation,CAP CER 1500PF 250V 10% RADIAL,355,0,0.4,0,1,Bulk,FK,1500pF,å±10%,250V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,1500pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4272-ND,FK26X7R2A333K,TDK Corporation,CAP CER 0.033UF 100V 10% RADIAL,300,0,0.4,0,1,Bulk,FK,0.033åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.033åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4306-ND,FK14X7R2A333K,TDK Corporation,CAP CER 0.033UF 100V 10% RADIAL,253,0,0.4,0,1,Bulk,FK,0.033åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.033åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4267-ND,FK24X7R2A333K,TDK Corporation,CAP CER 0.033UF 100V 10% RADIAL,225,0,0.4,0,1,Bulk,FK,0.033åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.033åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4790-ND,FK14C0G1H392J,TDK Corporation,CAP CER 3900PF 50V 5% RADIAL,181,0,0.4,0,1,Bulk,FK,3900pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,3900pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-2633-ND,FK26X7R2A473K,TDK Corporation,CAP CER 0.047UF 100V 10% RADIAL,142,0,0.4,0,1,Bulk,FK,0.047åuF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.047åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4413-ND,FK14C0G2E821J,TDK Corporation,CAP CER 820PF 250V 5% RADIAL,336,0,0.42,0,1,Bulk,FK,820pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,820pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4744-ND,FK28C0G1H332J,TDK Corporation,CAP CER 3300PF 50V 5% RADIAL,11413,0,0.34,0,1,Bulk,FK,3300pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4419-ND,FK14C0G2E272J,TDK Corporation,CAP CER 2700PF 250V 5% RADIAL,115,0,0.42,0,1,Bulk,FK,2700pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,2700pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4315-ND,FK14X7R2E153K,TDK Corporation,CAP CER 0.015UF 250V 10% RADIAL,402,0,0.43,0,1,Bulk,FK,0.015åuF,å±10%,250V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,0.015åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-8511-ND,FK24X7R0J685K,TDK Corporation,CAP CER 6.8UF 6.3V 10% RADIAL,980,0,0.45,0,1,Bulk,FK,6.8åuF,å±10%,6.3V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,6.8åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4275-ND,FK26X7R2E153K,TDK Corporation,CAP CER 0.015UF 250V 10% RADIAL,240,0,0.45,0,1,Bulk,FK,0.015åuF,å±10%,250V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.015åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4789-ND,FK18C0G1H332J,TDK Corporation,CAP CER 3300PF 50V 5% RADIAL,2244,0,0.34,0,1,Bulk,FK,3300pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-4346-ND,FK26C0G2A392J,TDK Corporation,CAP CER 3900PF 100V 5% RADIAL,172,0,0.48,0,1,Bulk,FK,3900pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,3900pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4416-ND,FK14C0G2E152J,TDK Corporation,CAP CER 1500PF 250V 5% RADIAL,468,0,0.49,0,1,Bulk,FK,1500pF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,1500pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK53-SERIES.jpg,445-8331-ND,FK16C0G1H822J,TDK Corporation,CAP CER 8200PF 50V 5% RADIAL,800,0,0.52,0,1,Bulk,FK,8200pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.138"" W (5.50mm x 3.50mm)","0.236"" (6.00mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,#N/A,,8200pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK74-SERIES.jpg,445-4289-ND,FK22X7R2J683K,TDK Corporation,CAP CER 0.068UF 630V 10% RADIAL,359,0,0.91,0,1,Bulk,FK,0.068åuF,å±10%,630V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.295"" L x 0.157"" W (7.50mm x 4.00mm)","0.315"" (8.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.068åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK74-SERIES.jpg,445-2614-ND,FK22C0G2E223J,TDK Corporation,CAP CER 0.022UF 250V 5% RADIAL,125,0,1.27,0,1,Bulk,FK,0.022åuF,å±5%,250V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.295"" L x 0.157"" W (7.50mm x 4.00mm)","0.315"" (8.00mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,#N/A,,0.022åuF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-8489-ND,FK24C0G1H332J,TDK Corporation,CAP CER 3300PF 50V 5% RADIAL,1070,0,0.41,0,1,Bulk,FK,3300pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_general_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK14xxx.jpg,445-8282-ND,FK14C0G1H332J,TDK Corporation,CAP CER 3300PF 50V 5% RADIAL,2078,0,0.4,0,1,Bulk,FK,3300pF,å±5%,50V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.177"" L x 0.098"" W (4.50mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4339-ND,FK24C0G2A332J,TDK Corporation,CAP CER 3300PF 100V 5% RADIAL,1347,0,0.4,0,1,Bulk,FK,3300pF,å±5%,100V,"C0G, NP0",Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.197"" (5.00mm)",-,Formed Leads - Kinked,STOCK,STOCK,3300pFSTOCK,CAPRB500W53L550T250H550_HS,TH-FK24-FK28_CERAMIC
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/Photos/TDK%20Photos/FK55-SERIES.jpg,445-4311-ND,FK14X7R2E332K,TDK Corporation,CAP CER 3300PF 250V 10% RADIAL,285,0,0.42,0,1,Bulk,FK,3300pF,å±10%,250V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.217"" L x 0.177"" W (5.50mm x 4.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
http://product.tdk.com/capacitor/leadmlcc/en/documents/leadmlcc_commercial_midvoltage_en.pdf,http://media.digikey.com/photos/TDK%20Photos/FK28C0G1H470J.JPG,445-4293-ND,FK18X7R2A332K,TDK Corporation,CAP CER 3300PF 100V 10% RADIAL,1949,0,0.34,0,1,Bulk,FK,3300pF,å±10%,100V,X7R,Through Hole,-55å¡C ~ 125å¡C,General Purpose,-,Radial,"0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)",-,"0.098"" (2.50mm)",-,Formed Leads - Kinked,STOCK,,3300pF,,
