"ï»¿""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style,Stock Capacitance,Stock,Query,Package,Device
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1478-1-ND,GRM188R72A222KA01D,Murata Electronics North America,CAP CER 2200PF 100V 10% X7R 0603,22806,0,0.1,0,1,Cut Tape (CT),GRM,2200pF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,2200pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10465-1-ND,GRM185C81A475ME11D,Murata Electronics North America,CAP CER 4.7UF 10V 20% X6S 0603,0,0,0.36,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,10V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.022"" (0.55mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1553-1-ND,GRM188F52A222ZD01D,Murata Electronics North America,CAP CER 2200PF 100V Y5V 0603,1209,0,0.194,0,10,Cut Tape (CT),GRM,2200pF,"-20%, +80%",100V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,2200pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1335-1-ND,GRM1885C2A220JA01D,Murata Electronics North America,CAP CER 22PF 100V 5% NP0 0603,65019,0,0.1,0,1,Cut Tape (CT),GRM,22pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,STOCK,22pFSTOCK,,2012-0805_CERAMIC
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1440-1-ND,GRM1885C1H361JA01D,Murata Electronics North America,CAP CER 360PF 50V 5% NP0 0603,30336,0,0.14,0,1,Cut Tape (CT),GRM,360pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,360pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1500-1-ND,GRM188R71H222KA01D,Murata Electronics North America,CAP CER 2200PF 50V 10% X7R 0603,180553,0,0.1,0,1,Cut Tape (CT),GRM,2200pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,2200pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1364-1-ND,GRM1885C2A361JA01D,Murata Electronics North America,CAP CER 360PF 100V 5% NP0 0603,9269,0,0.17,0,1,Cut Tape (CT),GRM,360pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,360pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1340-1-ND,GRM1885C2A360JA01D,Murata Electronics North America,CAP CER 36PF 100V 5% NP0 0603,15403,0,0.12,0,1,Cut Tape (CT),GRM,36pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,36pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1416-1-ND,GRM1885C1H360JA01D,Murata Electronics North America,CAP CER 36PF 50V 5% NP0 0603,9628,0,0.1,0,1,Cut Tape (CT),GRM,36pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,36pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6385-1-ND,GRM1885C1H332JA01D,Murata Electronics North America,CAP CER 3300PF 50V 5% NP0 0603,62484,0,0.19,0,1,Cut Tape (CT),GRM,3300pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,3300pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6387-1-ND,GRM1885C1H392JA01D,Murata Electronics North America,CAP CER 3900PF 50V 5% NP0 0603,21901,0,0.2,0,1,Cut Tape (CT),GRM,3900pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,3900pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1441-1-ND,GRM1885C1H391JA01D,Murata Electronics North America,CAP CER 390PF 50V 5% NP0 0603,42713,0,0.1,0,1,Cut Tape (CT),GRM,390pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,390pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1365-1-ND,GRM1885C2A391JA01D,Murata Electronics North America,CAP CER 390PF 100V 5% NP0 0603,21406,0,0.11,0,1,Cut Tape (CT),GRM,390pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,390pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1417-1-ND,GRM1885C1H390JA01D,Murata Electronics North America,CAP CER 39PF 50V 5% NP0 0603,56203,0,0.1,0,1,Cut Tape (CT),GRM,39pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,39pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1341-1-ND,GRM1885C2A390JA01D,Murata Electronics North America,CAP CER 39PF 100V 5% NP0 0603,22137,0,0.1,0,1,Cut Tape (CT),GRM,39pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,39pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1497-1-ND,GRM188R71H152MA01D,Murata Electronics North America,CAP CER 1500PF 50V 20% X7R 0603,30431,0,0.1,0,1,Cut Tape (CT),GRM,1500pF,Â±20%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,1500pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9723-1-ND,GRM1885C1H390FA01D,Murata Electronics North America,CAP CER 39PF 50V 1% NP0 0603,8158,0,0.16,0,1,Cut Tape (CT),GRM,39pF,Â±1%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,39pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6397-1-ND,GRM1887U1H432JA01D,Murata Electronics North America,CAP CER 4300PF 50V 5% U2J 0603,8957,0,0.2,0,1,Cut Tape (CT),GRM,4300pF,Â±5%,50V,U2J,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,4300pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1481-1-ND,GRM188R72A332KA01D,Murata Electronics North America,CAP CER 3300PF 100V 10% X7R 0603,154493,0,0.1,0,1,Cut Tape (CT),GRM,3300pF,Â±10%,100V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,STOCK,3300pFSTOCK,,2012-0805_CERAMIC
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1442-1-ND,GRM1885C1H431JA01D,Murata Electronics North America,CAP CER 430PF 50V 5% NP0 0603,25358,0,0.12,0,1,Cut Tape (CT),GRM,430pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,430pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1503-1-ND,GRM188R71H332KA01D,Murata Electronics North America,CAP CER 3300PF 50V 10% X7R 0603,88599,0,0.1,0,1,Cut Tape (CT),GRM,3300pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,3300pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1366-1-ND,GRM1885C2A431JA01D,Murata Electronics North America,CAP CER 430PF 100V 5% NP0 0603,15722,0,0.16,0,1,Cut Tape (CT),GRM,430pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,430pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1559-1-ND,GRM188F51H332ZA01D,Murata Electronics North America,CAP CER 3300PF 50V Y5V 0603,129,0,0.074,0,10,Cut Tape (CT),GRM,3300pF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,3300pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-3302-1-ND,GRM188F51A475ZE20D,Murata Electronics North America,CAP CER 4.7UF 10V Y5V 0603,362686,0,0.16,0,1,Cut Tape (CT),GRM,4.7ÂuF,"-20%, +80%",10V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1493-1-ND,GRM188R71H821KA01D,Murata Electronics North America,CAP CER 820PF 50V 10% X7R 0603,13802,0,0.1,0,1,Cut Tape (CT),GRM,820pF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,820pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10478-1-ND,GRM188R61A475ME15D,Murata Electronics North America,CAP CER 4.7UF 10V 20% X5R 0603,5029,0,0.16,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1565-1-ND,GRM188F51H223ZA01D,Murata Electronics North America,CAP CER 0.022UF 50V Y5V 0603,11975,0,0.1,0,1,Cut Tape (CT),GRM,0.022ÂuF,"-20%, +80%",50V,Y5V (F),"Surface Mount, MLCC",-30Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.022ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10464-1-ND,GRM185C81A475KE11D,Murata Electronics North America,CAP CER 4.7UF 10V 10% X6S 0603,3426,0,0.52,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,10V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.022"" (0.55mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-8283-1-ND,GRM188R71H333KA61J,Murata Electronics North America,CAP CER 0.033UF 50V 10% X7R 0603,15838,0,0.11,0,1,Cut Tape (CT),GRM,0.033ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.033ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10477-1-ND,GRM188R61A475KE15D,Murata Electronics North America,CAP CER 4.7UF 10V 10% X5R 0603,3456,0,0.16,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,10V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.039"" (1.00mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1342-1-ND,GRM1885C2A430JA01D,Murata Electronics North America,CAP CER 43PF 100V 5% NP0 0603,24155,0,0.11,0,1,Cut Tape (CT),GRM,43pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,43pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1418-1-ND,GRM1885C1H430JA01D,Murata Electronics North America,CAP CER 43PF 50V 5% NP0 0603,3,0,0.1,0,1,Cut Tape (CT),GRM,43pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,43pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10481-1-ND,GRM188R61C475KAAJD,Murata Electronics North America,CAP CER 4.7UF 16V 10% X5R 0603,9196,0,0.31,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.037"" (0.95mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-3289-1-ND,GRM188R71E154KA01D,Murata Electronics North America,CAP CER 0.15UF 25V 10% X7R 0603,14979,0,0.13,0,1,Cut Tape (CT),GRM,0.15ÂuF,Â±10%,25V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.15ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-7769-1-ND,GRM188R71H273KA61D,Murata Electronics North America,CAP CER 0.027UF 50V 10% X7R 0603,11345,0,0.13,0,1,Cut Tape (CT),GRM,0.027ÂuF,Â±10%,50V,X7R,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,#N/A,,0.027ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10482-1-ND,GRM188R61C475MAAJD,Murata Electronics North America,CAP CER 4.7UF 16V 20% X5R 0603,3605,0,0.31,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,16V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.037"" (0.95mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-7205-1-ND,GRM188R6YA475KE15D,Murata Electronics North America,CAP CER 4.7UF 35V 10% X5R 0603,81325,0,0.46,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,35V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.031"" (0.80mm)",-,-,-,STOCK,STOCK,4.7ÂuFSTOCK,,2012-0805_CERAMIC
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-8270-1-ND,GRM1857U1H472JA44D,Murata Electronics North America,CAP CER 4700PF 50V 5% U2J 0603,11950,0,0.2,0,1,Cut Tape (CT),GRM,4700pF,Â±5%,50V,U2J,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.020"" (0.50mm)",-,-,-,STOCK,,4700pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-7199-1-ND,GRM188C81E475KE11D,Murata Electronics North America,CAP CER 4.7UF 25V 10% X6S 0603,35354,0,0.44,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,25V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.039"" (1.00mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-9669-1-ND,GRM1885C1H472JA01D,Murata Electronics North America,CAP CER 4700PF 50V 5% NP0 0603,3349,0,0.17,0,1,Cut Tape (CT),GRM,4700pF,Â±5%,50V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,4700pF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-10023-1-ND,GRM188C81E475ME11D,Murata Electronics North America,CAP CER 4.7UF 25V 20% X6S 0603,4000,0,0.42,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±20%,25V,X6S,"Surface Mount, MLCC",-55Â°C ~ 105Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.039"" (1.00mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-7203-1-ND,GRM188R61E475KE11D,Murata Electronics North America,CAP CER 4.7UF 25V 10% X5R 0603,2383,0,0.36,0,1,Cut Tape (CT),GRM,4.7ÂuF,Â±10%,25V,X5R,"Surface Mount, MLCC",-55Â°C ~ 85Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.031"" (0.80mm)",-,-,-,STOCK,,4.7ÂuF,,
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-6398-1-ND,GRM1887U1H472JA01D,Murata Electronics North America,CAP CER 4700PF 50V 5% U2J 0603,14318,0,0.2,0,1,Cut Tape (CT),GRM,4700pF,Â±5%,50V,U2J,"Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,STOCK,4700pFSTOCK,,2012-0805_CERAMIC
http://www.murata.com/~/media/webrenewal/support/library/catalog/products/capacitor/mlcc/c02e.ashx,http://media.digikey.com/photos/Murata%20Photos/0603%20Murata%20MLCC%20Caps.jpg,490-1367-1-ND,GRM1885C2A471JA01D,Murata Electronics North America,CAP CER 470PF 100V 5% NP0 0603,41555,0,0.11,0,1,Cut Tape (CT),GRM,470pF,Â±5%,100V,"C0G, NP0","Surface Mount, MLCC",-55Â°C ~ 125Â°C,General Purpose,-,0603 (1608 Metric),"0.063"" L x 0.031"" W (1.60mm x 0.80mm)",-,"0.035"" (0.90mm)",-,-,-,STOCK,,470pF,,
