"•ÈÀ""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Type,Operating Temperature,Mounting Type,Package / Case,Size / Dimension,Height - Seated (Max),Lead Spacing,Manufacturer Size Code,Features,Stock,Query,Package,Column4,Column5
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3278-1-ND,TAJR105K010RNJ,AVX Corporation,CAP TANT 1UF 10V 10% 0805,65945,0,1.11,0,1,Cut Tape (CT),TAJ,1.0åuF,å±10%,10V,25 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)",-,R,General Purpose,,1.0åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3894-1-ND,TAJC105M050RNJ,AVX Corporation,CAP TANT 1UF 50V 20% 2312,18408,0,1.11,0,1,Cut Tape (CT),TAJ,1.0åuF,å±20%,50V,5.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,1.0åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1697-1-ND,TAJC105K050RNJ,AVX Corporation,CAP TANT 1UF 50V 10% 2312,10835,0,1.11,0,1,Cut Tape (CT),TAJ,1.0åuF,å±10%,50V,5.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,1.0åuF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-3288-1-ND,TAJT105K020RNJ,AVX Corporation,CAP TANT 1UF 20V 10% 1210,4029,0,1.26,0,1,Cut Tape (CT),TAJ,1.0åuF,å±10%,20V,9 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,1.0åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%201.6L,0.85W.jpg",478-2558-1-ND,TACL105M016XTA,AVX Corporation,CAP TANT 1UF 16V 20% 0603,1872,0,2.67,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,1.0åuF,å±20%,16V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0603 (1608 Metric),"0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.039"" (1.00mm)",-,L,General Purpose,,1.0åuF,,,
http://www.avx.com/docs/catalogs/taclp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%202.0-2.5L,1.35W.jpg",478-3265-1-ND,TACU105M016XTA,AVX Corporation,CAP TANT 1UF 16V 20% 0805,2461,0,2.75,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,1.0åuF,å±20%,16V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.079"" L x 0.053"" W (2.00mm x 1.35mm)","0.024"" (0.60mm)",-,U,General Purpose,,1.0åuF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%201.6L,0.85W.jpg",478-7521-1-ND,TACL105K010RTA,AVX Corporation,CAP TANT 1UF 10V 10% 0603,1817,0,2.27,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,1.0åµF,å±10%,10V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0603 (1608 Metric),"0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.039"" (1.00mm)",-,L,General Purpose,,1.0åµF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3049-1-ND,TAJR105M010RNJ,AVX Corporation,CAP TANT 1UF 10V 20% 0805,1773,0,1.22,0,1,Cut Tape (CT),TAJ,1.0åuF,å±20%,10V,25 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)",-,R,General Purpose,,1.0åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-7525-1-ND,TAJA105K016SNJ,AVX Corporation,CAP TANT 1UF 16V 10% 1206,7648,0,0.62,0,1,Cut Tape (CT),TAJ,1.0åµF,å±10%,16V,11 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,1.0åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1659-1-ND,TAJA155K035RNJ,AVX Corporation,CAP TANT 1.5UF 35V 10% 1206,7419,0,0.88,0,1,Cut Tape (CT),TAJ,1.5åuF,å±10%,35V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,1.5åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1658-1-ND,TAJA155K020RNJ,AVX Corporation,CAP TANT 1.5UF 20V 10% 1206,3223,0,0.49,0,1,Cut Tape (CT),TAJ,1.5åµF,å±10%,20V,6.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3860-1-ND,TAJA155K016RNJ,AVX Corporation,CAP TANT 1.5UF 16V 10% 1206,3784,0,0.67,0,1,Cut Tape (CT),TAJ,1.5åuF,å±10%,16V,8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,1.5åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3034-1-ND,TAJB155M025RNJ,AVX Corporation,CAP TANT 1.5UF 25V 20% 1210,18012,0,0.7,0,1,Cut Tape (CT),TAJ,1.5åuF,å±20%,25V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,1.5åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1678-1-ND,TAJB155K035RNJ,AVX Corporation,CAP TANT 1.5UF 35V 10% 1210,113565,0,0.84,0,1,Cut Tape (CT),TAJ,1.5åuF,å±10%,35V,5.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,1.5åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1725-1-ND,TAJD155K050RNJ,AVX Corporation,CAP TANT 1.5UF 50V 10% 2917,3097,0,3.77,0,1,Cut Tape (CT),TAJ,1.5åµF,å±10%,50V,4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1706-1-ND,TAJC155K050RNJ,AVX Corporation,CAP TANT 1.5UF 50V 10% 2312,2165,0,1.03,0,1,Cut Tape (CT),TAJ,1.5åuF,å±10%,50V,4.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,1.5åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-2364-1-ND,TAJA155K025RNJ,AVX Corporation,CAP TANT 1.5UF 25V 10% 1206,1528,0,0.46,0,1,Cut Tape (CT),TAJ,1.5åµF,å±10%,25V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-6928-1-ND,TAJB155K050RNJ,AVX Corporation,CAP TANT 1.5UF 50V 10% 1210,1872,0,1.18,0,1,Cut Tape (CT),TAJ,1.5åµF,å±10%,50V,5.4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-7987-1-ND,TAJB155K025RNJ,AVX Corporation,CAP TANT 1.5UF 25V 10% 1210,8930,0,0.94,0,1,Cut Tape (CT),TAJ,1.5åuF,å±10%,25V,5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,1.5åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3025-1-ND,TAJA155M016RNJ,AVX Corporation,CAP TANT 1.5UF 16V 20% 1206,0,0,Call,0,1,Cut Tape (CT),TAJ,1.5åµF,å±20%,16V,8 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ%20SERIES%202.05L,1.3W.jpg",478-3052-1-ND,TAJR155M006RNJ,AVX Corporation,CAP TANT 1.5UF 6.3V 20% 0805,0,0,Call,0,1,Cut Tape (CT),TAJ,1.5åµF,å±20%,6.3V,2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0805 (2012 Metric),"0.081"" L x 0.051"" W (2.05mm x 1.30mm)","0.047"" (1.20mm)",-,R,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1705-1-ND,TAJC155K035RNJ,AVX Corporation,CAP TANT 1.5UF 35V 10% 2312,0,0,Call,0,1,Cut Tape (CT),TAJ,1.5åµF,å±10%,35V,4.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAC,TLC%20SERIES%201.6L,0.85W.jpg",478-2551-1-ND,TACL155M006XTA,AVX Corporation,CAP TANT 1.5UF 6.3V 20% 0603,0,0,Call,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,1.5åµF,å±20%,6.3V,7.5 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,0603 (1608 Metric),"0.063"" L x 0.033"" W (1.60mm x 0.85mm)","0.039"" (1.00mm)",-,L,General Purpose,,1.5åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-6133-1-ND,TAJE108M006RNJ,AVX Corporation,CAP TANT 1000UF 6.3V 20% 2917,973,0,5.66,0,1,Cut Tape (CT),TAJ,1000åµF,å±20%,6.3V,200 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,1000åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-1653-1-ND,TAJA106K006RNJ,AVX Corporation,CAP TANT 10UF 6.3V 10% 1206,88383,0,0.56,0,1,Cut Tape (CT),TAJ,10åuF,å±10%,6.3V,4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,STOCK,10åuFSTOCK,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,http://media.digikey.com/Photos/AVX%20Photos/TAJ%20SERIES%201206%20PKG.JPG,478-3275-1-ND,TAJS156K006RNJ,AVX Corporation,CAP TANT 15UF 6.3V 10% 1206,4626,0,1.22,0,1,Cut Tape (CT),TAJ,15åuF,å±10%,6.3V,4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.047"" (1.20mm)",-,S,General Purpose,STOCK,15åuFSTOCK,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-5801-1-ND,TAJB107M010RNJ,AVX Corporation,CAP TANT 100UF 10V 20% 1210,13592,0,1.38,0,1,Cut Tape (CT),TAJ,100åµF,å±20%,10V,1.4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,100åµF,,,
http://www.avx.com/docs/Catalogs/tajlp.pdf,http://media.digikey.com/photos/AVX%20Photos/TLJ 6032-15(EIA).JPG,478-8936-1-ND,TAJW107K006RNJ,AVX Corporation,CAP TANT 100UF 6.3V 10% 2312,4385,0,0.88,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,6.3V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.059"" (1.50mm)",-,W,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3919-1-ND,TAJD107M016RNJ,AVX Corporation,CAP TANT 100UF 16V 20% 2917,9610,0,1.3,0,1,Cut Tape (CT),TAJ,100åµF,å±20%,16V,600 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,100åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-1703-1-ND,TAJC107K006RNJ,AVX Corporation,CAP TANT 100UF 6.3V 10% 2312,2784,0,1.35,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,6.3V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3917-1-ND,TAJD107K006RNJ,AVX Corporation,CAP TANT 100UF 6.3V 10% 2917,5377,0,1.95,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,6.3V,600 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8877-1-ND,TAJA107M004RNJ,AVX Corporation,CAP TANT 100UF 4V 20% 1206,5626,0,0.94,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,4V,1.4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-1676-1-ND,TAJB107K004RNJ,AVX Corporation,CAP TANT 100UF 4V 10% 1210,23833,0,1.29,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,4V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-8876-1-ND,TAJA107K004RNJ,AVX Corporation,CAP TANT 100UF 4V 10% 1206,1077,0,0.94,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,4V,1.4 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,100åuF,,,
http://www.avx.com/docs/catalogs/taclp.pdf,"http://media.digikey.com/photos/AVX%20Photos/TAJ,TLJ,TCJ,TPS%20SERIES%203.5L,2.8W.jpg",478-3261-1-ND,TACT107M006XTA,AVX Corporation,CAP TANT 100UF 6.3V 20% 1210,4529,0,4,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,100åµF,å±20%,6.3V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.047"" (1.20mm)",-,T,General Purpose,,100åµF,,,
http://www.avx.com/docs/Catalogs/tac.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.6H,3.2L,1.6W.jpg",478-3260-1-ND,TACA107M006XTA,AVX Corporation,CAP TANT 100UF 6.3V 20% 1206,2748,0,3.96,0,1,Cut Tape (CT),TACmicrochipå¨ TAC,100åµF,å±20%,6.3V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1206 (3216 Metric),"0.126"" L x 0.063"" W (3.20mm x 1.60mm)","0.071"" (1.80mm)",-,A,General Purpose,,100åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-5531-1-ND,TAJE107M025RNJ,AVX Corporation,CAP TANT 100UF 25V 20% 2917,10920,0,4.95,0,1,Cut Tape (CT),TAJ,100åµF,å±20%,25V,300 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,100åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/Photos/AVX%20Photos/TAJ,%20TBJ,%20TPM,%20TPS%20Series%202924-Size-Code-V,%203.75m.jpg",478-3970-1-ND,TAJV107M025RNJ,AVX Corporation,CAP TANT 100UF 25V 20% 2924,6789,0,5.1,0,1,Cut Tape (CT),TAJ,100åµF,å±20%,25V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2924 (7361 Metric),"0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.148"" (3.75mm)",-,V,General Purpose,,100åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/Photos/AVX%20Photos/TAJ,%20TBJ,%20TPM,%20TPS%20Series%202924-Size-Code-V,%203.75m.jpg",478-2367-1-ND,TAJV107K025RNJ,AVX Corporation,CAP TANT 100UF 25V 10% 2924,32693,0,6.03,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,25V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2924 (7361 Metric),"0.287"" L x 0.240"" W (7.30mm x 6.10mm)","0.148"" (3.75mm)",-,V,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1724-1-ND,TAJD107K020RNJ,AVX Corporation,CAP TANT 100UF 20V 10% 2917,5835,0,2.67,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,20V,500 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1746-1-ND,TAJE107K020RNJ,AVX Corporation,CAP TANT 100UF 20V 10% 2917,3270,0,2.52,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,20V,400 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-5258-1-ND,TAJC107K016RNJ,AVX Corporation,CAP TANT 100UF 16V 10% 2312,5504,0,2.25,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,16V,1 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCap%20NOJ%20SERIES%201.9H,3.5L,2.8W.jpg",478-3877-1-ND,TAJB107M006RNJ,AVX Corporation,CAP TANT 100UF 6.3V 20% 1210,4050,0,1.25,0,1,Cut Tape (CT),TAJ,100åuF,å±20%,6.3V,1.7 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,1210 (3528 Metric),"0.138"" L x 0.110"" W (3.50mm x 2.80mm)","0.083"" (2.10mm)",-,B,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,http://media.digikey.com/Photos/AVX%20Photos/OxiCapNOS60%20SERIES.JPG,478-3897-1-ND,TAJC107M010RNJ,AVX Corporation,CAP TANT 100UF 10V 20% 2312,4966,0,1.25,0,1,Cut Tape (CT),TAJ,100åuF,å±20%,10V,1.2 Ohm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2312 (6032 Metric),"0.236"" L x 0.126"" W (6.00mm x 3.20mm)","0.110"" (2.80mm)",-,C,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-1723-1-ND,TAJD107K016RNJ,AVX Corporation,CAP TANT 100UF 16V 10% 2917,10934,0,2.25,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,16V,600 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3945-1-ND,TAJE107K016RNJ,AVX Corporation,CAP TANT 100UF 16V 10% 2917,2856,0,1.95,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,16V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,100åuF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-3946-1-ND,TAJE107M016RNJ,AVX Corporation,CAP TANT 100UF 16V 20% 2917,21595,0,1.77,0,1,Cut Tape (CT),TAJ,100åµF,å±20%,16V,900 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.169"" (4.30mm)",-,E,General Purpose,,100åµF,,,
http://www.avx.com/docs/Catalogs/taj.pdf,"http://media.digikey.com/photos/AVX%20Photos/OxiCapNOJ,NOS%20SERIES%202.9H,7.3L,4.3W.jpg",478-7538-1-ND,TAJD107K016SNJ,AVX Corporation,CAP TANT 100UF 16V 10% 2917,2485,0,2.25,0,1,Cut Tape (CT),TAJ,100åuF,å±10%,16V,600 mOhm,Molded,-55å¡C ~ 125å¡C,Surface Mount,2917 (7343 Metric),"0.287"" L x 0.169"" W (7.30mm x 4.30mm)","0.122"" (3.10mm)",-,D,General Purpose,,100åuF,,,
