"‹¯¨""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Capacitance,Tolerance,Voltage - Rated,Temperature Coefficient,Mounting Type,Operating Temperature,Applications,Ratings,Package / Case,Size / Dimension,Height - Seated (Max),Thickness (Max),Lead Spacing,Features,Lead Style
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1412-1-ND,0805ZD105KAT2A,AVX Corporation,CAP CER 1UF 10V 10% X5R 0805,12757,0,0.32,0,1,Cut Tape (CT),-,1.0uF,¶ñ10%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5326-1-ND,0805ZD106MAT2A,AVX Corporation,CAP CER 10UF 10V 20% X5R 0805,40042,0,0.36,0,1,Cut Tape (CT),-,10uF,¶ñ20%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1347-1-ND,08052C223KAT2A,AVX Corporation,CAP CER 0.022UF 200V X7R 0805,11422,0,0.34,0,1,Cut Tape (CT),-,0.022uF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-3764-1-ND,08055A272JAT2A,AVX Corporation,CAP CER 2700PF 50V 5% NP0 0805,5861,0,0.38,0,1,Cut Tape (CT),-,2700pF,¶ñ5%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cy5v.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1427-1-ND,0805YG105ZAT2A,AVX Corporation,CAP CER 1UF 16V Y5V 0805,11104,0,0.4,0,1,Cut Tape (CT),-,1.0uF,"-20%, +80%",16V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1414-1-ND,0805ZD335KAT2A,AVX Corporation,CAP CER 3.3UF 10V 10% X5R 0805,21092,0,0.38,0,1,Cut Tape (CT),-,3.3uF,¶ñ10%,10V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-6043-1-ND,08053D475KAT2A,AVX Corporation,CAP CER 4.7UF 25V 10% X5R 0805,16085,0,0.4,0,1,Cut Tape (CT),-,4.7uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3760-1-ND,08055A102GAT2A,AVX Corporation,CAP CER 1000PF 50V 2% NP0 0805,23251,0,0.47,0,1,Cut Tape (CT),-,1000pF,¶ñ2%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5151-1-ND,08051A221FAT2A,AVX Corporation,CAP CER 220PF 100V 1% NP0 0805,13515,0,0.49,0,1,Cut Tape (CT),-,220pF,¶ñ1%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5272-1-ND,08051A471FAT2A,AVX Corporation,CAP CER 470PF 100V 1% NP0 0805,16201,0,0.49,0,1,Cut Tape (CT),-,470pF,¶ñ1%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6045-1-ND,08055A331FAT2A,AVX Corporation,CAP CER 330PF 50V 1% NP0 0805,13543,0,0.49,0,1,Cut Tape (CT),-,330pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5779-1-ND,08051A100FAT2A,AVX Corporation,CAP CER 10PF 100V 1% NP0 0805,6589,0,0.49,0,1,Cut Tape (CT),-,10pF,¶ñ1%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3732-1-ND,08051A101FAT2A,AVX Corporation,CAP CER 100PF 100V 1% NP0 0805,21073,0,0.5,0,1,Cut Tape (CT),-,100pF,¶ñ1%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1335-1-ND,08052C221KAT2A,AVX Corporation,CAP CER 220PF 200V 10% X7R 0805,9235,0,0.53,0,1,Cut Tape (CT),-,220pF,¶ñ10%,200V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1272-1-ND,08052A101JAT2A,AVX Corporation,CAP CER 100PF 200V 5% NP0 0805,7492,0,0.53,0,1,Cut Tape (CT),-,100pF,¶ñ5%,200V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3773-1-ND,0805YC224JAT2A,AVX Corporation,CAP CER 0.22UF 16V 5% X7R 0805,19296,0,0.53,0,1,Cut Tape (CT),-,0.22uF,¶ñ5%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7437-1-ND,08055C224JAT2A,AVX Corporation,CAP CER 0.22UF 50V 5% X7R 0805,8289,0,0.5,0,1,Cut Tape (CT),-,0.22uF,¶ñ5%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-3756-1-ND,08053C224JAT2A,AVX Corporation,CAP CER 0.22UF 25V 5% X7R 0805,11166,0,0.53,0,1,Cut Tape (CT),-,0.22uF,¶ñ5%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-3774-1-ND,0805YC474JAT2A,AVX Corporation,CAP CER 0.47UF 16V 5% X7R 0805,4854,0,0.53,0,1,Cut Tape (CT),-,0.47uF,¶ñ5%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1406-1-ND,08053D334KAT2A,AVX Corporation,CAP CER 0.33UF 25V 10% X5R 0805,11800,0,0.55,0,1,Cut Tape (CT),-,0.33uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1407-1-ND,08053D474KAT2A,AVX Corporation,CAP CER 0.47UF 25V 10% X5R 0805,9059,0,0.55,0,1,Cut Tape (CT),-,0.47uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-1408-1-ND,08053D684KAT2A,AVX Corporation,CAP CER 0.68UF 25V 10% X5R 0805,3124,0,0.55,0,1,Cut Tape (CT),-,0.68uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5781-1-ND,08053C474KAT2A,AVX Corporation,CAP CER 0.47UF 25V 10% X7R 0805,4081,0,0.55,0,1,Cut Tape (CT),-,0.47uF,¶ñ10%,25V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5273-1-ND,0805YC334JAT2A,AVX Corporation,CAP CER 0.33UF 16V 5% X7R 0805,17232,0,0.59,0,1,Cut Tape (CT),-,0.33uF,¶ñ5%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-2580-1-ND,0805YD225KAT2A,AVX Corporation,CAP CER 2.2UF 16V 10% X5R 0805,14918,0,0.63,0,1,Cut Tape (CT),-,2.2uF,¶ñ10%,16V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6047-1-ND,08055A561FAT2A,AVX Corporation,CAP CER 560PF 50V 1% NP0 0805,8615,0,0.64,0,1,Cut Tape (CT),-,560pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6044-1-ND,08055A182FAT2A,AVX Corporation,CAP CER 1800PF 50V 1% NP0 0805,9098,0,0.64,0,1,Cut Tape (CT),-,1800pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7951-1-ND,08055A101FAT2A,AVX Corporation,CAP CER 100PF 50V 1% NP0 0805,5824,0,0.64,0,1,Cut Tape (CT),-,100pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1400-1-ND,0805YC224KAT2A,AVX Corporation,CAP CER 0.22UF 16V 10% X7R 0805,12960,0,0.18,0,1,Cut Tape (CT),-,0.22uF,¶ñ10%,16V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-7963-1-ND,0805ZC225KAT2A,AVX Corporation,CAP CER 2.2UF 10V 10% X7R 0805,5134,0,0.88,0,1,Cut Tape (CT),-,2.2uF,¶ñ10%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805xl.jpg,478-7965-1-ND,0805ZC475MAT2A,AVX Corporation,CAP CER 4.7UF 10V 20% X7R 0805,3704,0,0.94,0,1,Cut Tape (CT),-,4.7uF,¶ñ20%,10V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.060"" (1.52mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7944-1-ND,08051A102FAT2A,AVX Corporation,CAP CER 1000PF 100V 1% NP0 0805,14216,0,1.01,0,1,Cut Tape (CT),-,1000pF,¶ñ1%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx5r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7950-1-ND,08053D225KAT2A,AVX Corporation,CAP CER 2.2UF 25V 10% X5R 0805,3902,0,1.25,0,1,Cut Tape (CT),-,2.2uF,¶ñ10%,25V,X5R,"Surface Mount, MLCC",-55¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805%282012%29.jpg,478-5032-1-ND,08055C334KAT2A,AVX Corporation,CAP CER 0.33UF 50V 10% X7R 0805,11805,0,0.55,0,1,Cut Tape (CT),-,0.33uF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.055"" (1.40mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-7953-1-ND,08055A152FAT2A,AVX Corporation,CAP CER 1500PF 50V 1% NP0 0805,1703,0,0.64,0,1,Cut Tape (CT),-,1500pF,¶ñ1%,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.00mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/aphvc.pdf,http://media.digikey.com/Renders/AVX%20Renders/0805-12.jpg,478-3998-1-ND,0805AC102KAT1A,AVX Corporation,CAP CER 1000PF 1KV 10% X7R 0805,4497,0,2.25,0,1,Cut Tape (CT),-,1000pF,¶ñ10%,1000V (1kV),X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.051"" (1.30mm)",-,High Voltage,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1353-1-ND,08051C152KAT2A,AVX Corporation,CAP CER 1500PF 100V 10% X7R 0805,15854,0,0.15,0,1,Cut Tape (CT),-,1500pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5020-1-ND,08051A390JAT2A,AVX Corporation,CAP CER 39PF 100V 5% NP0 0805,47481,0,0.17,0,1,Cut Tape (CT),-,39pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5014-1-ND,08051A181JAT2A,AVX Corporation,CAP CER 180PF 100V 5% NP0 0805,16186,0,0.17,0,1,Cut Tape (CT),-,180pF,¶ñ5%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5155-1-ND,08051C182KAT2A,AVX Corporation,CAP CER 1800PF 100V 10% X7R 0805,18762,0,0.17,0,1,Cut Tape (CT),-,1800pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5163-1-ND,08055C102MAT2A,AVX Corporation,CAP CER 1000PF 50V 20% X7R 0805,5731,0,0.17,0,1,Cut Tape (CT),-,1000pF,¶ñ20%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3734-1-ND,08051A151KAT2A,AVX Corporation,CAP CER 150PF 100V 10% NP0 0805,15403,0,0.18,0,1,Cut Tape (CT),-,150pF,¶ñ10%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5016-1-ND,08051A221KAT2A,AVX Corporation,CAP CER 220PF 100V 10% NP0 0805,9715,0,0.19,0,1,Cut Tape (CT),-,220pF,¶ñ10%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cy5v.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1424-1-ND,08053G224ZAT2A,AVX Corporation,CAP CER 0.22UF 25V Y5V 0805,29127,0,0.18,0,1,Cut Tape (CT),-,0.22uF,"-20%, +80%",25V,Y5V (F),"Surface Mount, MLCC",-30¶øC ~ 85¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5148-1-ND,08051A0R5CAT2A,AVX Corporation,CAP CER 0.5PF 100V NP0 0805,19715,0,0.18,0,1,Cut Tape (CT),-,0.50pF,¶ñ0.25pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5154-1-ND,08051C122KAT2A,AVX Corporation,CAP CER 1200PF 100V 10% X7R 0805,16741,0,0.18,0,1,Cut Tape (CT),-,1200pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-5157-1-ND,08051C392KAT2A,AVX Corporation,CAP CER 3900PF 100V 10% X7R 0805,6036,0,0.18,0,1,Cut Tape (CT),-,3900pF,¶ñ10%,100V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-3742-1-ND,08051A6R8DAT2A,AVX Corporation,CAP CER 6.8PF 100V NP0 0805,10091,0,0.22,0,1,Cut Tape (CT),-,6.8pF,¶ñ0.5pF,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-6038-1-ND,08051A150KAT2A,AVX Corporation,CAP CER 15PF 100V 10% NP0 0805,10692,0,0.23,0,1,Cut Tape (CT),-,15pF,¶ñ10%,100V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/ccog.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1292-1-ND,08055A1R0CAT2A,AVX Corporation,CAP CER 1PF 50V NP0 0805,31330,0,0.24,0,1,Cut Tape (CT),-,1.0pF,¶ñ0.25pF,50V,"C0G, NP0","Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
http://www.avx.com/docs/Catalogs/cx7r.pdf,http://media.digikey.com/photos/AVX%20Photos/CERAMIC%20NULL%20SERIES%200805.jpg,478-1386-1-ND,08055C183KAT2A,AVX Corporation,CAP CER 0.018UF 50V 10% X7R 0805,23669,0,0.24,0,1,Cut Tape (CT),-,0.018uF,¶ñ10%,50V,X7R,"Surface Mount, MLCC",-55¶øC ~ 125¶øC,General Purpose,-,0805 (2012 Metric),"0.079"" L x 0.049"" W (2.01mm x 1.25mm)",-,"0.037"" (0.94mm)",-,-,-
