"•ÈÀ""Datasheets""",Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Resistance (Ohms),Tolerance,Power (Watts),Composition,Features,Temperature Coefficient,Operating Temperature,Package / Case,Supplier Device Package,Size / Dimension,Height,Number of Terminations,In Adafruit Kit,Common part,Stock Part,5% Rohs Part,1% Rohs Part,Stock Resistance,Stock,Query,Package,Column3,Column4,Column5,Column6
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-390R.jpg,390EBK-ND,CFR-12JB-52-390R,Yageo,RES 390 OHM 1/6W 5% AXIAL,101689,0,0.1,0,1,Bulk,CFR,390,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,390å±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-430R.jpg,430EBK-ND,CFR-12JB-52-430R,Yageo,RES 430 OHM 1/6W 5% AXIAL,8046,0,0.1,0,1,Bulk,CFR,430,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,430å±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-470R.jpg,470EBK-ND,CFR-12JB-52-470R,Yageo,RES 470 OHM 1/6W 5% AXIAL,5026,0,0.1,0,1,Bulk,CFR,470,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,470å±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-510R.jpg,510EBK-ND,CFR-12JB-52-510R,Yageo,RES 510 OHM 1/6W 5% AXIAL,14357,0,0.1,0,1,Bulk,CFR,510,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,510å±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-3K0.jpg,3.0KEBK-ND,CFR-12JB-52-3K,Yageo,RES 3K OHM 1/6W 5% AXIAL,4969,0,0.1,0,1,Bulk,CFR,3k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,3kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-680R.jpg,680EBK-ND,CFR-12JB-52-680R,Yageo,RES 680 OHM 1/6W 5% AXIAL,1496,0,0.1,0,1,Bulk,CFR,680,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,680å±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-820R.jpg,820EBK-ND,CFR-12JB-52-820R,Yageo,RES 820 OHM 1/6W 5% AXIAL,7663,0,0.1,0,1,Bulk,CFR,820,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,820å±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-56K.jpg,56KEBK-ND,CFR-12JB-52-56K,Yageo,RES 56K OHM 1/6W 5% AXIAL,4563,0,0.1,0,1,Bulk,CFR,56k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,56kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1K2.jpg,1.2KEBK-ND,CFR-12JB-52-1K2,Yageo,RES 1.2K OHM 1/6W 5% AXIAL,9374,0,0.1,0,1,Bulk,CFR,1.2k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,1.2kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-39K.jpg,39KEBK-ND,CFR-12JB-52-39K,Yageo,RES 39K OHM 1/6W 5% AXIAL,4240,0,0.1,0,1,Bulk,CFR,39k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,39kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1K5.jpg,1.5KEBK-ND,CFR-12JB-52-1K5,Yageo,RES 1.5K OHM 1/6W 5% AXIAL,6170,0,0.1,0,1,Bulk,CFR,1.5k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,1.5kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-100K.jpg,100KEBK-ND,CFR-12JB-52-100K,Yageo,RES 100K OHM 1/6W 5% AXIAL,84663,0,0.1,0,1,Bulk,CFR,100k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,100kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-18K.jpg,18KEBK-ND,CFR-12JB-52-18K,Yageo,RES 18K OHM 1/6W 5% AXIAL,3264,0,0.1,0,1,Bulk,CFR,18k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,18kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-10K.jpg,10KEBK-ND,CFR-12JB-52-10K,Yageo,RES 10K OHM 1/6W 5% AXIAL,49748,0,0.1,0,1,Bulk,CFR,10k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,10kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-10M.jpg,10MEBK-ND,CFR-12JB-52-10M,Yageo,RES 10M OHM 1/6W 5% AXIAL,4350,0,0.1,0,1,Bulk,CFR,10M,å±5%,"0.167W, 1/6W",Carbon Film,-,-1500ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,10Må±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-120K.jpg,120KEBK-ND,CFR-12JB-52-120K,Yageo,RES 120K OHM 1/6W 5% AXIAL,5170,0,0.1,0,1,Bulk,CFR,120k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,120kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-5K6.jpg,5.6KEBK-ND,CFR-12JB-52-5K6,Yageo,RES 5.6K OHM 1/6W 5% AXIAL,1593,0,0.1,0,1,Bulk,CFR,5.6k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,5.6kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-12K.jpg,12KEBK-ND,CFR-12JB-52-12K,Yageo,RES 12K OHM 1/6W 5% AXIAL,5759,0,0.1,0,1,Bulk,CFR,12k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,12kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-150K.jpg,150KEBK-ND,CFR-12JB-52-150K,Yageo,RES 150K OHM 1/6W 5% AXIAL,3814,0,0.1,0,1,Bulk,CFR,150k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,150kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-47R.jpg,47EBK-ND,CFR-12JB-52-47R,Yageo,RES 47 OHM 1/6W 5% AXIAL,623,0,0.1,0,1,Bulk,CFR,47,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,47å±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-11K.jpg,11KEBK-ND,CFR-12JB-52-11K,Yageo,RES 11K OHM 1/6W 5% AXIAL,9875,0,0.1,0,1,Bulk,CFR,11k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,11kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-56R.jpg,56EBK-ND,CFR-12JB-52-56R,Yageo,RES 56 OHM 1/6W 5% AXIAL,9274,0,0.1,0,1,Bulk,CFR,56,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,56å±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-15K.jpg,15KEBK-ND,CFR-12JB-52-15K,Yageo,RES 15K OHM 1/6W 5% AXIAL,1235,0,0.1,0,1,Bulk,CFR,15k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,15kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-2M7.jpg,2.7MEBK-ND,CFR-12JB-52-2M7,Yageo,RES 2.7M OHM 1/6W 5% AXIAL,8270,0,0.1,0,1,Bulk,CFR,2.7M,å±5%,"0.167W, 1/6W",Carbon Film,-,-1500ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,2.7Må±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-620R.jpg,620EBK-ND,CFR-12JB-52-620R,Yageo,RES 620 OHM 1/6W 5% AXIAL,8060,0,0.1,0,1,Bulk,CFR,620,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,620å±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-180K.jpg,180KEBK-ND,CFR-12JB-52-180K,Yageo,RES 180K OHM 1/6W 5% AXIAL,875,0,0.1,0,1,Bulk,CFR,180k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,180kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1K0.jpg,1.0KEBK-ND,CFR-12JB-52-1K,Yageo,RES 1K OHM 1/6W 5% AXIAL,110529,0,0.1,0,1,Bulk,CFR,1k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,1kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1M0.jpg,1.0MEBK-ND,CFR-12JB-52-1M,Yageo,RES 1M OHM 1/6W 5% AXIAL,16221,0,0.1,0,1,Bulk,CFR,1M,å±5%,"0.167W, 1/6W",Carbon Film,-,-1500ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,1Må±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-6K2.jpg,6.2KEBK-ND,CFR-12JB-52-6K2,Yageo,RES 6.2K OHM 1/6W 5% AXIAL,7427,0,0.1,0,1,Bulk,CFR,6.2k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,6.2kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-25JR-5R6.jpg,5.6EBK-ND,CFR-12JB-52-5R6,Yageo,RES 5.6 OHM 1/6W 5% AXIAL,7426,0,0.1,0,1,Bulk,CFR,5.6,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,5.6å±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-2K2.jpg,2.2KEBK-ND,CFR-12JB-52-2K2,Yageo,RES 2.2K OHM 1/6W 5% AXIAL,12205,0,0.1,0,1,Bulk,CFR,2.2k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,2.2kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-2K7.jpg,2.7KEBK-ND,CFR-12JB-52-2K7,Yageo,RES 2.7K OHM 1/6W 5% AXIAL,10452,0,0.1,0,1,Bulk,CFR,2.7k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,2.7kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-390K.jpg,390KEBK-ND,CFR-12JB-52-390K,Yageo,RES 390K OHM 1/6W 5% AXIAL,6930,0,0.1,0,1,Bulk,CFR,390k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,390kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1K6.jpg,1.6KEBK-ND,CFR-12JB-52-1K6,Yageo,RES 1.6K OHM 1/6W 5% AXIAL,6739,0,0.1,0,1,Bulk,CFR,1.6k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,1.6kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-200K.jpg,200KEBK-ND,CFR-12JB-52-200K,Yageo,RES 200K OHM 1/6W 5% AXIAL,6150,0,0.1,0,1,Bulk,CFR,200k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,200kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-1M8.jpg,1.8MEBK-ND,CFR-12JB-52-1M8,Yageo,RES 1.8M OHM 1/6W 5% AXIAL,7054,0,0.1,0,1,Bulk,CFR,1.8M,å±5%,"0.167W, 1/6W",Carbon Film,-,-1500ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,1.8Må±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-3K6.jpg,3.6KEBK-ND,CFR-12JB-52-3K6,Yageo,RES 3.6K OHM 1/6W 5% AXIAL,6781,0,0.1,0,1,Bulk,CFR,3.6k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,3.6kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-20K.jpg,20KEBK-ND,CFR-12JB-52-20K,Yageo,RES 20K OHM 1/6W 5% AXIAL,5079,0,0.1,0,1,Bulk,CFR,20k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,20kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-220K.jpg,220KEBK-ND,CFR-12JB-52-220K,Yageo,RES 220K OHM 1/6W 5% AXIAL,7494,0,0.1,0,1,Bulk,CFR,220k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,220kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-22K.jpg,22KEBK-ND,CFR-12JB-52-22K,Yageo,RES 22K OHM 1/6W 5% AXIAL,13020,0,0.1,0,1,Bulk,CFR,22k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,22kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-270K.jpg,270KEBK-ND,CFR-12JB-52-270K,Yageo,RES 270K OHM 1/6W 5% AXIAL,1473,0,0.1,0,1,Bulk,CFR,270k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,270kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-7K5.jpg,7.5KEBK-ND,CFR-12JB-52-7K5,Yageo,RES 7.5K OHM 1/6W 5% AXIAL,5993,0,0.1,0,1,Bulk,CFR,7.5k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,7.5kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-300K.jpg,300KEBK-ND,CFR-12JB-52-300K,Yageo,RES 300K OHM 1/6W 5% AXIAL,5817,0,0.1,0,1,Bulk,CFR,300k,å±5%,"0.167W, 1/6W",Carbon Film,-,-700ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,300kå±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFN-25JR-52-91R.jpg,91EBK-ND,CFR-12JB-52-91R,Yageo,RES 91 OHM 1/6W 5% AXIAL,5808,0,0.1,0,1,Bulk,CFR,91,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,#N/A,,91å±5%,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-27K.jpg,27KEBK-ND,CFR-12JB-52-27K,Yageo,RES 27K OHM 1/6W 5% AXIAL,13270,0,0.1,0,1,Bulk,CFR,27k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,27kå±5%Stock,,,,,
http://www.yageo.com/NewPortal/yageodocoutput?fileName=/pdf/throughhole/Yageo_LR_CFR_2013.pdf,http://media.digikey.com/Renders/Yageo%20Renders/CFR-12JR-2K0.jpg,2.0KEBK-ND,CFR-12JB-52-2K,Yageo,RES 2K OHM 1/6W 5% AXIAL,7515,0,0.1,0,1,Bulk,CFR,2k,å±5%,"0.167W, 1/6W",Carbon Film,-,350ppm/å¡C,-55å¡C ~ 155å¡C,Axial,Axial,"0.075"" Dia x 0.134"" L (1.90mm x 3.40mm)",-,2,,,,,,STOCK,Stock,2kå±5%Stock,,,,,
